"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060740","prostate gland epithelium morphogenesis","4/51","28/18860",0.142857142857143,52.8291316526611,14.2911208155234,9.25501868591215e-07,1.26623596460619e-05,5.09823309249917e-06,"IGF1/MMP2/WNT5A/SHH",4
"GO:0009141","nucleoside triphosphate metabolic process","8/51","287/18860",0.0278745644599303,10.3081232492997,8.27415418001977,9.41788890295743e-07,1.28276692155907e-05,5.16479151774028e-06,"TGFB1/IGF1/HSPA8/HSPA1A/PKM/LDHA/ENO1/GAPDH",8
"GO:0060675","ureteric bud morphogenesis","5/51","67/18860",0.0746268656716418,27.5973075797483,11.3563451958228,1.00621932561196e-06,1.35815493800779e-05,5.46832552797217e-06,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:1903670","regulation of sprouting angiogenesis","5/51","67/18860",0.0746268656716418,27.5973075797483,11.3563451958228,1.00621932561196e-06,1.35815493800779e-05,5.46832552797217e-06,"ITGA5/FGF2/VEGFA/IL10/PKM",5
"GO:0016032","viral process","9/51","396/18860",0.0227272727272727,8.40463458110517,7.75443023813526,1.01049220231979e-06,1.35815493800779e-05,5.46832552797217e-06,"CD81/TSG101/PDCD6IP/ITGA5/ITGB1/ITGAV/ITGB3/CCL2/HSPA1A",9
"GO:0045664","regulation of neuron differentiation","7/51","199/18860",0.0351758793969849,13.0081781456301,8.86743000477779,1.02391431644877e-06,1.37015902609e-05,5.51665746673923e-06,"ITGB1/FGF2/BMP2/CXCL12/WNT3A/SHH/DKK1",7
"GO:0030162","regulation of proteolysis","9/51","398/18860",0.0226130653266332,8.3624002364765,7.7300650885188,1.05357117102402e-06,1.40368805362196e-05,5.65165505210311e-06,"IL10/TIMP1/TIMP2/SHH/GPX1/HSPA1A/ANXA2/ENO1/GAPDH",9
"GO:0002052","positive regulation of neuroblast proliferation","4/51","29/18860",0.137931034482759,51.0074374577417,14.0332568067449,1.07144341776009e-06,1.4151402024182e-05,5.69776472329016e-06,"ITGB1/FGF2/VEGFA/SHH",4
"GO:0042026","protein refolding","4/51","29/18860",0.137931034482759,51.0074374577417,14.0332568067449,1.07144341776009e-06,1.4151402024182e-05,5.69776472329016e-06,"HSPA8/HSP90AA1/HSPA1A/HSPB1",4
"GO:0072171","mesonephric tubule morphogenesis","5/51","68/18860",0.0735294117647059,27.1914648212226,11.266507434762,1.08387182957027e-06,1.42538489311159e-05,5.73901281809667e-06,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","7/51","201/18860",0.0348258706467662,12.8787435372159,8.8162910181764,1.09483976543382e-06,1.43362923791356e-05,5.77220694041686e-06,"ITGB3/TGFB1/FGF2/IGF1/VEGFA/PDGFB/BMP2",7
"GO:0048645","animal organ formation","5/51","69/18860",0.072463768115942,26.797385620915,11.1785856767034,1.16617565322675e-06,1.52051364016872e-05,6.12202873286375e-06,"FGF2/BMP2/WNT5A/SHH/DKK1",5
"GO:0001818","negative regulation of cytokine production","9/51","405/18860",0.0222222222222222,8.21786492374728,7.64611458816745,1.21712383785844e-06,1.57479390498236e-05,6.34057681558906e-06,"TGFB1/TGFB3/HGF/IGF1/IL10/FN1/IDO1/EZR/ANXA1",9
"GO:0010717","regulation of epithelial to mesenchymal transition","6/51","128/18860",0.046875,17.3345588235294,9.65565821682429,1.21812966757075e-06,1.57479390498236e-05,6.34057681558906e-06,"SDCBP/TGFB1/TGFB3/VEGFA/BMP2/COL1A1",6
"GO:0060512","prostate gland morphogenesis","4/51","30/18860",0.133333333333333,49.3071895424837,13.788239038096,1.23381809398558e-06,1.58834557162447e-05,6.39513975430234e-06,"IGF1/MMP2/WNT5A/SHH",4
"GO:0000302","response to reactive oxygen species","7/51","205/18860",0.0341463414634146,12.6274509803922,8.71616385986094,1.24910700461111e-06,1.6012712063313e-05,6.44718210694897e-06,"HGF/MMP2/COL1A1/SOD1/SOD2/CAT/GPX1",7
"GO:0007566","embryo implantation","5/51","71/18860",0.0704225352112676,26.0425296879315,11.0082200798694,1.34554106146745e-06,1.71767605796535e-05,6.91586178697431e-06,"ITGB3/VEGFA/MMP2/TIMP1/SOD1",5
"GO:0003401","axis elongation","4/51","31/18860",0.129032258064516,47.7166350411132,13.5550254604349,1.4137840787347e-06,1.79727301009149e-05,7.23634219247105e-06,"TGFB1/WNT3A/WNT5A/SHH",4
"GO:2000401","regulation of lymphocyte migration","5/51","72/18860",0.0694444444444444,25.6808278867102,10.9256494237286,1.44301755161991e-06,1.82682429460263e-05,7.35532423123142e-06,"ITGB3/CCL2/CXCL12/WNT5A/MSN",5
"GO:0046718","symbiont entry into host cell","6/51","136/18860",0.0441176470588235,16.3148788927336,9.33351586182106,1.73631974088225e-06,2.18905435100485e-05,8.81376745371719e-06,"CD81/ITGA5/ITGB1/ITGAV/ITGB3/HSPA1A",6
"GO:0040013","negative regulation of locomotion","9/51","424/18860",0.0212264150943396,7.8496115427303,7.42808878417531,1.77642256817884e-06,2.23039722449121e-05,8.98022584823353e-06,"CD63/TGFB1/FGF2/CCL2/CXCL12/TIMP1/WNT3A/WNT5A/SHH",9
"GO:0014902","myotube differentiation","6/51","137/18860",0.0437956204379562,16.1957921854873,9.2951729662052,1.81212992444767e-06,2.26206134859431e-05,9.10771479173199e-06,"CD9/CD81/ITGB1/IGF1/SHH/GPX1",6
"GO:0007435","salivary gland morphogenesis","4/51","33/18860",0.121212121212121,44.8247177658942,13.1204007879992,1.83129843691509e-06,2.26206134859431e-05,9.10771479173199e-06,"TGFB1/TGFB3/HGF/SHH",4
"GO:1905207","regulation of cardiocyte differentiation","4/51","33/18860",0.121212121212121,44.8247177658942,13.1204007879992,1.83129843691509e-06,2.26206134859431e-05,9.10771479173199e-06,"TGFB1/BMP2/WNT3A/DKK1",4
"GO:2000108","positive regulation of leukocyte apoptotic process","4/51","33/18860",0.121212121212121,44.8247177658942,13.1204007879992,1.83129843691509e-06,2.26206134859431e-05,9.10771479173199e-06,"IL10/WNT5A/IDO1/ANXA1",4
"GO:0072078","nephron tubule morphogenesis","5/51","76/18860",0.0657894736842105,24.3292053663571,10.6114386527459,1.88996885283203e-06,2.3251189395123e-05,9.36160293401942e-06,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:0061041","regulation of wound healing","6/51","139/18860",0.0431654676258993,15.9627592044012,9.21968600360651,1.97187036569121e-06,2.41613513482887e-05,9.72806052319445e-06,"CD9/ITGB1/FGF2/PDGFB/ANXA1/ANXA2",6
"GO:0001707","mesoderm formation","5/51","77/18860",0.0649350649350649,24.0132416603005,10.5366425331759,2.01711150578961e-06,2.45187538014506e-05,9.87196111241969e-06,"ITGB1/ITGB3/WNT3A/WNT5A/DKK1",5
"GO:0070527","platelet aggregation","5/51","77/18860",0.0649350649350649,24.0132416603005,10.5366425331759,2.01711150578961e-06,2.45187538014506e-05,9.87196111241969e-06,"CD9/ITGB3/WNT3A/HSPB1/ACTB",5
"GO:0010562","positive regulation of phosphorus metabolic process","8/51","320/18860",0.025,9.24509803921569,7.74600036960832,2.12459623942871e-06,2.5534524677418e-05,1.02809399156607e-05,"SDCBP/FGF2/IGF1/VEGFA/PDGFB/BMP2/WNT5A/ENO1",8
"GO:0045937","positive regulation of phosphate metabolic process","8/51","320/18860",0.025,9.24509803921569,7.74600036960832,2.12459623942871e-06,2.5534524677418e-05,1.02809399156607e-05,"SDCBP/FGF2/IGF1/VEGFA/PDGFB/BMP2/WNT5A/ENO1",8
"GO:0008360","regulation of cell shape","6/51","141/18860",0.0425531914893617,15.7363370880267,9.1457504385548,2.14292836402182e-06,2.5534524677418e-05,1.02809399156607e-05,"VEGFA/CCL2/FN1/MSN/EZR/ANXA1",6
"GO:0030168","platelet activation","6/51","141/18860",0.0425531914893617,15.7363370880267,9.1457504385548,2.14292836402182e-06,2.5534524677418e-05,1.02809399156607e-05,"CD9/ITGB3/PDGFB/WNT3A/HSPB1/ACTB",6
"GO:0044409","symbiont entry into host","6/51","141/18860",0.0425531914893617,15.7363370880267,9.1457504385548,2.14292836402182e-06,2.5534524677418e-05,1.02809399156607e-05,"CD81/ITGA5/ITGB1/ITGAV/ITGB3/HSPA1A",6
"GO:0072088","nephron epithelium morphogenesis","5/51","78/18860",0.0641025641025641,23.7053795877325,10.4632527232238,2.15089244250948e-06,2.5534524677418e-05,1.02809399156607e-05,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:0060346","bone trabecula formation","3/51","10/18860",0.3,110.941176470588,18.1078241299375,2.20573669734336e-06,2.58834717830562e-05,1.04214361368409e-05,"VEGFA/MMP2/COL1A1",3
"GO:1902965","regulation of protein localization to early endosome","3/51","10/18860",0.3,110.941176470588,18.1078241299375,2.20573669734336e-06,2.58834717830562e-05,1.04214361368409e-05,"VEGFA/MSN/EZR",3
"GO:1902966","positive regulation of protein localization to early endosome","3/51","10/18860",0.3,110.941176470588,18.1078241299375,2.20573669734336e-06,2.58834717830562e-05,1.04214361368409e-05,"VEGFA/MSN/EZR",3
"GO:0045669","positive regulation of osteoblast differentiation","5/51","79/18860",0.0632911392405063,23.4053114916853,10.3912248046763,2.29155942035912e-06,2.65838319069037e-05,1.07034214270926e-05,"FGF2/HGF/IGF1/VEGFA/BMP2",5
"GO:0048332","mesoderm morphogenesis","5/51","79/18860",0.0632911392405063,23.4053114916853,10.3912248046763,2.29155942035912e-06,2.65838319069037e-05,1.07034214270926e-05,"ITGB1/ITGB3/WNT3A/WNT5A/DKK1",5
"GO:0072678","T cell migration","5/51","79/18860",0.0632911392405063,23.4053114916853,10.3912248046763,2.29155942035912e-06,2.65838319069037e-05,1.07034214270926e-05,"ITGB3/CCL2/CXCL12/WNT5A/MSN",5
"GO:0048333","mesodermal cell differentiation","4/51","35/18860",0.114285714285714,42.2633053221289,12.7230756138832,2.33394935176975e-06,2.68712432915075e-05,1.08191415829803e-05,"ITGB1/ITGB3/WNT3A/DKK1",4
"GO:0110110","positive regulation of animal organ morphogenesis","4/51","35/18860",0.114285714285714,42.2633053221289,12.7230756138832,2.33394935176975e-06,2.68712432915075e-05,1.08191415829803e-05,"TGFB1/FGF2/BMP2/DKK1",4
"GO:0002064","epithelial cell development","7/51","226/18860",0.0309734513274336,11.4541037654,8.23283754181481,2.39115018865143e-06,2.74263128781034e-05,1.10426286907646e-05,"TGFB1/VEGFA/PDGFB/WNT5A/GPX1/MSN/EZR",7
"GO:0051145","smooth muscle cell differentiation","5/51","80/18860",0.0625,23.1127450980392,10.3205163044498,2.43936572855784e-06,2.77705404396641e-05,1.11812246866732e-05,"TGFB1/VEGFA/PDGFB/SHH/SOD2",5
"GO:0072028","nephron morphogenesis","5/51","80/18860",0.0625,23.1127450980392,10.3205163044498,2.43936572855784e-06,2.77705404396641e-05,1.11812246866732e-05,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:0009612","response to mechanical stimulus","7/51","228/18860",0.0307017543859649,11.3536291709666,8.19015002088724,2.53496516638384e-06,2.87515937644502e-05,1.15762251972997e-05,"ITGB3/TGFB1/FGF2/CXCL12/MMP2/COL1A1/TUBA1A",7
"GO:0061333","renal tubule morphogenesis","5/51","81/18860",0.0617283950617284,22.8274025659647,10.2510865863235,2.59457022257696e-06,2.93186435151196e-05,1.18045358664612e-05,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:0030198","extracellular matrix organization","8/51","331/18860",0.0241691842900302,8.93785913156803,7.58670083221578,2.73038687135105e-06,3.06265086194561e-05,1.23311202742518e-05,"ITGB1/ITGB3/TGFB1/BMP2/MMP2/COL1A1/WNT3A/ANXA2",8
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","8/51","331/18860",0.0241691842900302,8.93785913156803,7.58670083221578,2.73038687135105e-06,3.06265086194561e-05,1.23311202742518e-05,"SDCBP/TGFB1/TGFB3/BMP2/WNT5A/SHH/DKK1/HSPA1A",8
"GO:0043062","extracellular structure organization","8/51","332/18860",0.0240963855421687,8.91093786912355,7.57258766288472,2.79209367026703e-06,3.12039479413359e-05,1.25636140859904e-05,"ITGB1/ITGB3/TGFB1/BMP2/MMP2/COL1A1/WNT3A/ANXA2",8
"GO:0045598","regulation of fat cell differentiation","6/51","148/18860",0.0405405405405405,14.9920508744038,8.89843626025909,2.83973658539341e-06,3.1559977820301e-05,1.27069620370513e-05,"TGFB1/VEGFA/BMP2/WNT3A/WNT5A/SOD2",6
"GO:0045229","external encapsulating structure organization","8/51","333/18860",0.024024024024024,8.884178295943,7.55853395010204,2.85498324431435e-06,3.1559977820301e-05,1.27069620370513e-05,"ITGB1/ITGB3/TGFB1/BMP2/MMP2/COL1A1/WNT3A/ANXA2",8
"GO:0060070","canonical Wnt signaling pathway","8/51","333/18860",0.024024024024024,8.884178295943,7.55853395010204,2.85498324431435e-06,3.1559977820301e-05,1.27069620370513e-05,"TGFB1/FGF2/BMP2/COL1A1/WNT3A/WNT5A/SHH/DKK1",8
"GO:0007431","salivary gland development","4/51","37/18860",0.108108108108108,39.9788023317435,12.3579517941631,2.93224439425306e-06,3.2297031216123e-05,1.30037211023877e-05,"TGFB1/TGFB3/HGF/SHH",4
"GO:0060426","lung vasculature development","3/51","11/18860",0.272727272727273,100.855614973262,17.2498864700803,3.02710131544572e-06,3.31028176108419e-05,1.33281540657429e-05,"IGF1/VEGFA/BMP2",3
"GO:1904338","regulation of dopaminergic neuron differentiation","3/51","11/18860",0.272727272727273,100.855614973262,17.2498864700803,3.02710131544572e-06,3.31028176108419e-05,1.33281540657429e-05,"WNT3A/SHH/DKK1",3
"GO:0030516","regulation of axon extension","5/51","84/18860",0.0595238095238095,22.0121381886088,10.0500892409393,3.10724556808688e-06,3.36488885305691e-05,1.35480180493623e-05,"VEGFA/CXCL12/FN1/WNT3A/WNT5A",5
"GO:0042246","tissue regeneration","5/51","84/18860",0.0595238095238095,22.0121381886088,10.0500892409393,3.10724556808688e-06,3.36488885305691e-05,1.35480180493623e-05,"CD9/CD81/IGF1/GPX1/ANXA1",5
"GO:0006163","purine nucleotide metabolic process","9/51","454/18860",0.0198237885462555,7.33091474475253,7.11010882254137,3.11012342367109e-06,3.36488885305691e-05,1.35480180493623e-05,"TGFB1/IGF1/IDO1/HSPA8/HSPA1A/PKM/LDHA/ENO1/GAPDH",9
"GO:0072073","kidney epithelium development","6/51","151/18860",0.0397350993377483,14.6941955590183,8.79754053867594,3.19004680697102e-06,3.43916353641999e-05,1.3847069457821e-05,"TGFB1/FGF2/VEGFA/BMP2/SHH/CAT",6
"GO:0010092","specification of animal organ identity","4/51","38/18860",0.105263157894737,38.9267285861713,12.1861315653339,3.27068796265983e-06,3.51368625847716e-05,1.41471195419719e-05,"FGF2/BMP2/WNT5A/DKK1",4
"GO:0051149","positive regulation of muscle cell differentiation","5/51","85/18860",0.0588235294117647,21.7531718569781,9.98540162890227,3.29474384449518e-06,3.51477743690727e-05,1.4151512942679e-05,"TGFB1/IGF1/WNT3A/SHH/SOD2",5
"GO:2000278","regulation of DNA biosynthetic process","5/51","85/18860",0.0588235294117647,21.7531718569781,9.98540162890227,3.29474384449518e-06,3.51477743690727e-05,1.4151512942679e-05,"FGF2/HGF/VEGFA/PDGFB/HSP90AA1",5
"GO:0002687","positive regulation of leukocyte migration","6/51","152/18860",0.0394736842105263,14.5975232198142,8.76454726768455,3.31434824738791e-06,3.52337160375628e-05,1.41861155499787e-05,"ITGB3/TGFB1/VEGFA/CCL2/CXCL12/WNT5A",6
"GO:0048588","developmental cell growth","7/51","238/18860",0.0294117647058824,10.876585928489,7.9844265296942,3.36725324257215e-06,3.56718390384987e-05,1.4362516571936e-05,"ITGB1/IGF1/VEGFA/CXCL12/FN1/WNT3A/WNT5A",7
"GO:0043434","response to peptide hormone","9/51","461/18860",0.0195227765726681,7.2195993364808,7.04007566128463,3.52321374485096e-06,3.71948966627691e-05,1.49757437269753e-05,"ITGB3/TGFB1/IGF1/IL10/CXCL12/TIMP1/COL1A1/CAT/PKM",9
"GO:0060562","epithelial tube morphogenesis","8/51","344/18860",0.0232558139534884,8.60009119927041,7.40774465934116,3.63028884930026e-06,3.81346001973207e-05,1.53540956132668e-05,"TGFB1/FGF2/IGF1/VEGFA/BMP2/WNT3A/WNT5A/SHH",8
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","4/51","39/18860",0.102564102564103,37.928607340372,12.0208575584807,3.63722342098339e-06,3.81346001973207e-05,1.53540956132668e-05,"CD9/CD81/ITGB1/TGFB1",4
"GO:1990314","cellular response to insulin-like growth factor stimulus","3/51","12/18860",0.25,92.4509803921569,16.5009108226759,4.02843494372171e-06,4.18559001092324e-05,1.68523988433384e-05,"ITGB3/TGFB1/IGF1",3
"GO:0010742","macrophage derived foam cell differentiation","4/51","40/18860",0.1,36.9803921568627,11.8617193320077,4.03331190826428e-06,4.18559001092324e-05,1.68523988433384e-05,"ITGAV/ITGB3/TGFB1/WNT5A",4
"GO:0055094","response to lipoprotein particle","4/51","40/18860",0.1,36.9803921568627,11.8617193320077,4.03331190826428e-06,4.18559001092324e-05,1.68523988433384e-05,"CD9/CD81/ITGB1/TGFB1",4
"GO:0043535","regulation of blood vessel endothelial cell migration","6/51","159/18860",0.0377358490566038,13.9548649648539,8.54202036722091,4.29956343774885e-06,4.44676883002431e-05,1.79039804883244e-05,"TGFB1/FGF2/VEGFA/PDGFB/HSPB1/ANXA1",6
"GO:0044319","wound healing, spreading of cells","4/51","41/18860",0.0975609756097561,36.078431372549,11.7083416527073,4.46044630650216e-06,4.56671868494567e-05,1.8386933379329e-05,"ITGA5/ITGB1/ITGAV/ITGB3",4
"GO:0090077","foam cell differentiation","4/51","41/18860",0.0975609756097561,36.078431372549,11.7083416527073,4.46044630650216e-06,4.56671868494567e-05,1.8386933379329e-05,"ITGAV/ITGB3/TGFB1/WNT5A",4
"GO:0090505","epiboly involved in wound healing","4/51","41/18860",0.0975609756097561,36.078431372549,11.7083416527073,4.46044630650216e-06,4.56671868494567e-05,1.8386933379329e-05,"ITGA5/ITGB1/ITGAV/ITGB3",4
"GO:0022604","regulation of cell morphogenesis","7/51","249/18860",0.0281124497991968,10.3960941806441,7.77183810593133,4.53483001521623e-06,4.62734661418887e-05,1.86310389993218e-05,"VEGFA/CCL2/FN1/WNT5A/MSN/EZR/ANXA1",7
"GO:0030111","regulation of Wnt signaling pathway","8/51","356/18860",0.0224719101123595,8.31020048468826,7.2507518484544,4.67338490384535e-06,4.75283244721072e-05,1.91362813431141e-05,"TGFB1/FGF2/BMP2/COL1A1/WNT3A/WNT5A/SHH/DKK1",8
"GO:0006909","phagocytosis","7/51","251/18860",0.0278884462151394,10.3132567768143,7.7346111522299,4.77966644681785e-06,4.82212924113518e-05,1.94152903255352e-05,"ITGB1/ITGAV/ITGB3/TGFB1/CCL2/SOD1/ANXA1",7
"GO:0035296","regulation of tube diameter","6/51","162/18860",0.037037037037037,13.6964415395788,8.45091068760092,4.78893857772521e-06,4.82212924113518e-05,1.94152903255352e-05,"ITGB1/VEGFA/MMP2/SOD1/SOD2/GPX1",6
"GO:0097746","blood vessel diameter maintenance","6/51","162/18860",0.037037037037037,13.6964415395788,8.45091068760092,4.78893857772521e-06,4.82212924113518e-05,1.94152903255352e-05,"ITGB1/VEGFA/MMP2/SOD1/SOD2/GPX1",6
"GO:0033273","response to vitamin","5/51","92/18860",0.0543478260869565,20.0980392156863,9.56170327255753,4.8698013722419e-06,4.88742236404935e-05,1.96781793677503e-05,"TGFB1/COL1A1/SOD2/CAT/GPX1",5
"GO:0010762","regulation of fibroblast migration","4/51","42/18860",0.0952380952380952,35.219421101774,11.5603807032202,4.92015086582574e-06,4.90567983386743e-05,1.97516892343262e-05,"ITGB1/ITGB3/TGFB1/FGF2",4
"GO:0090504","epiboly","4/51","42/18860",0.0952380952380952,35.219421101774,11.5603807032202,4.92015086582574e-06,4.90567983386743e-05,1.97516892343262e-05,"ITGA5/ITGB1/ITGAV/ITGB3",4
"GO:0035150","regulation of tube size","6/51","163/18860",0.0368098159509202,13.6124142908697,8.42107686001505,4.96178073742135e-06,4.93107264816695e-05,1.98539280664177e-05,"ITGB1/VEGFA/MMP2/SOD1/SOD2/GPX1",6
"GO:0042327","positive regulation of phosphorylation","7/51","254/18860",0.0275590551181102,10.1914466574031,7.67955024489126,5.16752485373533e-06,5.04667763278197e-05,2.0319387249932e-05,"SDCBP/FGF2/IGF1/VEGFA/PDGFB/BMP2/WNT5A",7
"GO:0032535","regulation of cellular component size","8/51","361/18860",0.0221606648199446,8.19510075498343,7.18750102611515,5.17762284973499e-06,5.04667763278197e-05,2.0319387249932e-05,"VEGFA/CXCL12/FN1/WNT3A/WNT5A/HSP90AA1/MSN/EZR",8
"GO:0021534","cell proliferation in hindbrain","3/51","13/18860",0.230769230769231,85.3393665158371,15.8395361931078,5.22697519488398e-06,5.04667763278197e-05,2.0319387249932e-05,"FGF2/IGF1/SHH",3
"GO:0021924","cell proliferation in external granule layer","3/51","13/18860",0.230769230769231,85.3393665158371,15.8395361931078,5.22697519488398e-06,5.04667763278197e-05,2.0319387249932e-05,"FGF2/IGF1/SHH",3
"GO:0021930","cerebellar granule cell precursor proliferation","3/51","13/18860",0.230769230769231,85.3393665158371,15.8395361931078,5.22697519488398e-06,5.04667763278197e-05,2.0319387249932e-05,"FGF2/IGF1/SHH",3
"GO:0033690","positive regulation of osteoblast proliferation","3/51","13/18860",0.230769230769231,85.3393665158371,15.8395361931078,5.22697519488398e-06,5.04667763278197e-05,2.0319387249932e-05,"ITGAV/ITGB3/BMP2",3
"GO:0061430","bone trabecula morphogenesis","3/51","13/18860",0.230769230769231,85.3393665158371,15.8395361931078,5.22697519488398e-06,5.04667763278197e-05,2.0319387249932e-05,"VEGFA/MMP2/COL1A1",3
"GO:1902946","protein localization to early endosome","3/51","13/18860",0.230769230769231,85.3393665158371,15.8395361931078,5.22697519488398e-06,5.04667763278197e-05,2.0319387249932e-05,"VEGFA/MSN/EZR",3
"GO:1905668","positive regulation of protein localization to endosome","3/51","13/18860",0.230769230769231,85.3393665158371,15.8395361931078,5.22697519488398e-06,5.04667763278197e-05,2.0319387249932e-05,"VEGFA/MSN/EZR",3
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","6/51","165/18860",0.0363636363636364,13.4474153297683,8.36218907880321,5.32269829071674e-06,5.12288721923557e-05,2.06262291391879e-05,"TGFB1/IL10/CXCL12/SHH/IDO1/ANXA1",6
"GO:0009150","purine ribonucleotide metabolic process","8/51","364/18860",0.021978021978022,8.12755871579401,7.1501335264443,5.50176504303016e-06,5.27858023468082e-05,2.12530943568891e-05,"TGFB1/IGF1/HSPA8/HSPA1A/PKM/LDHA/ENO1/GAPDH",8
"GO:0045444","fat cell differentiation","7/51","259/18860",0.027027027027027,9.99470058293588,7.58979440615242,5.87214913533221e-06,5.61627806015629e-05,2.2612763705437e-05,"TGFB1/VEGFA/BMP2/WNT3A/WNT5A/SOD2/GPX1",7
"GO:0030307","positive regulation of cell growth","6/51","168/18860",0.0357142857142857,13.2072829131653,8.27574936857833,5.90385751063549e-06,5.62895914529653e-05,2.26638214306303e-05,"SDCBP/IGF1/VEGFA/CXCL12/FN1/WNT3A",6
"GO:0043277","apoptotic cell clearance","4/51","44/18860",0.0909090909090909,33.6185383244207,11.279471390166,5.94352207676857e-06,5.64912331969498e-05,2.27450082426264e-05,"ITGAV/ITGB3/CCL2/ANXA1",4
"GO:2000106","regulation of leukocyte apoptotic process","5/51","97/18860",0.0515463917525773,19.0620578128158,9.28674500680053,6.31728692179946e-06,5.98572745292241e-05,2.41002740691075e-05,"IL10/CXCL12/WNT5A/IDO1/ANXA1",5
"GO:0051222","positive regulation of protein transport","7/51","263/18860",0.026615969581749,9.8426899276821,7.51973247737042,6.4918887760136e-06,6.11175449713139e-05,2.46076954860437e-05,"CD81/TSG101/TGFB1/TGFB3/IGF1/SHH/HSP90AA1",7
"GO:1901136","carbohydrate derivative catabolic process","7/51","263/18860",0.026615969581749,9.8426899276821,7.51973247737042,6.4918887760136e-06,6.11175449713139e-05,2.46076954860437e-05,"TGFB1/FGF2/IGF1/PKM/LDHA/ENO1/GAPDH",7
"GO:0042092","type 2 immune response","4/51","45/18860",0.0888888888888889,32.8714596949891,11.1459647444166,6.51039072949099e-06,6.11175449713139e-05,2.46076954860437e-05,"CD81/IL10/IDO1/ANXA1",4
"GO:1905666","regulation of protein localization to endosome","3/51","14/18860",0.214285714285714,79.2436974789916,15.2498423757593,6.63982438892399e-06,6.17159660033094e-05,2.48486371425631e-05,"VEGFA/MSN/EZR",3
"GO:0060993","kidney morphogenesis","5/51","98/18860",0.0510204081632653,18.8675470188075,9.23421476064523,6.64340989614986e-06,6.17159660033094e-05,2.48486371425631e-05,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:0071677","positive regulation of mononuclear cell migration","5/51","98/18860",0.0510204081632653,18.8675470188075,9.23421476064523,6.64340989614986e-06,6.17159660033094e-05,2.48486371425631e-05,"ITGB3/TGFB1/CCL2/CXCL12/WNT5A",5
"GO:0034599","cellular response to oxidative stress","7/51","264/18860",0.0265151515151515,9.80540701128936,7.50245147036304,6.65504844807892e-06,6.17159660033094e-05,2.48486371425631e-05,"HGF/MMP2/SOD1/SOD2/CAT/GPX1/HSPA1A",7
"GO:0072080","nephron tubule development","5/51","99/18860",0.0505050505050505,18.6769657357893,9.18245673508875,6.98257684270458e-06,6.45570968093687e-05,2.59925587733214e-05,"TGFB1/FGF2/VEGFA/BMP2/SHH",5
"GO:0050870","positive regulation of T cell activation","7/51","267/18860",0.0262172284644195,9.69523389880297,7.45115726876743,7.16514794419578e-06,6.60449135279194e-05,2.65915969180362e-05,"CD81/TGFB1/IGF1/CCL2/SHH/ACTB/ANXA1",7
"GO:1990138","neuron projection extension","6/51","174/18860",0.0344827586206897,12.7518593644354,8.10932306578434,7.22111510966645e-06,6.63603078300974e-05,2.6718583807802e-05,"ITGB1/VEGFA/CXCL12/FN1/WNT3A/WNT5A",6
"GO:0009266","response to temperature stimulus","6/51","175/18860",0.0342857142857143,12.6789915966387,8.08238221406972,7.46218416977609e-06,6.8369741447408e-05,2.75276400383395e-05,"IGF1/CXCL12/SOD1/HSP90AA1/HSPA1A/HSPB1",6
"GO:0061387","regulation of extent of cell growth","5/51","101/18860",0.0495049504950495,18.3071248301301,9.08118109502643,7.70152924654006e-06,7.03513944047717e-05,2.83255109697833e-05,"VEGFA/CXCL12/FN1/WNT3A/WNT5A",5
"GO:0071402","cellular response to lipoprotein particle stimulus","4/51","47/18860",0.0851063829787234,31.4726741760534,10.8916088055563,7.76272387839146e-06,7.06987180685742e-05,2.84653535462147e-05,"CD9/CD81/ITGB1/TGFB1",4
"GO:1905475","regulation of protein localization to membrane","6/51","177/18860",0.0338983050847458,12.5357261548687,8.02915476519843,7.96393247890977e-06,7.23153511701003e-05,2.91162569012773e-05,"CD81/ITGB1/TGFB1/WNT3A/ACTB/EZR",6
"GO:0010466","negative regulation of peptidase activity","3/51","15/18860",0.2,73.9607843137255,14.7196884369069,8.28395023390391e-06,7.43942956067987e-05,2.99533002029133e-05,"TIMP1/TIMP2/GAPDH",3
"GO:1903543","positive regulation of exosomal secretion","3/51","15/18860",0.2,73.9607843137255,14.7196884369069,8.28395023390391e-06,7.43942956067987e-05,2.99533002029133e-05,"TSG101/SDCBP/PDCD6IP",3
"GO:2001028","positive regulation of endothelial cell chemotaxis","3/51","15/18860",0.2,73.9607843137255,14.7196884369069,8.28395023390391e-06,7.43942956067987e-05,2.99533002029133e-05,"FGF2/VEGFA/HSPB1",3
